,user_loc,fr_loc,scaled_sci,user_city_id,fr_city_id
5108,CANAKKALE,ARDAHAN,11167,22,9
5109,IZMIR,ARDAHAN,17674,41,9
5110,AYDIN,ARDAHAN,12574,11,9
5111,DENIZLI,ARDAHAN,8762,25,9
5112,MUGLA,ARDAHAN,10435,60,9
5113,MANISA,ARDAHAN,14030,57,9
5114,AFYONKARAHISAR,ARDAHAN,13081,3,9
5115,KUTAHYA,ARDAHAN,11043,55,9
5116,USAK,ARDAHAN,7515,78,9
5117,BURSA,ARDAHAN,31680,21,9
5118,ESKISEHIR,ARDAHAN,11818,32,9
5119,BILECIK,ARDAHAN,16066,16,9
5120,KOCAELI,ARDAHAN,58656,53,9
5121,SAKARYA,ARDAHAN,12286,67,9
5122,DUZCE,ARDAHAN,10215,27,9
5123,BOLU,ARDAHAN,10312,19,9
5124,YALOVA,ARDAHAN,23545,80,9
5125,ANKARA,ARDAHAN,23504,7,9
5126,KONYA,ARDAHAN,18044,54,9
5127,KARAMAN,ARDAHAN,13519,44,9
5128,ANTALYA,ARDAHAN,8998,8,9
5129,ISPARTA,ARDAHAN,10528,39,9
5130,BURDUR,ARDAHAN,11368,20,9
5131,ADANA,ARDAHAN,7392,1,9
5132,MERSIN,ARDAHAN,7707,59,9
5133,HATAY,ARDAHAN,6226,37,9
5134,KAHRAMANMARAS,ARDAHAN,9075,42,9
5135,OSMANIYE,ARDAHAN,11286,65,9
5136,KIRIKKALE,ARDAHAN,10955,49,9
5137,AKSARAY,ARDAHAN,10094,5,9
5138,NIGDE,ARDAHAN,9770,63,9
5139,NEVSEHIR,ARDAHAN,13588,62,9
5140,KIRSEHIR,ARDAHAN,17020,51,9
5141,KAYSERI,ARDAHAN,9443,47,9
5142,SIVAS,ARDAHAN,13817,73,9
5143,YOZGAT,ARDAHAN,13685,81,9
5144,ZONGULDAK,ARDAHAN,10745,82,9
5145,KARABUK,ARDAHAN,8510,43,9
5146,BARTIN,ARDAHAN,10410,13,9
5147,KASTAMONU,ARDAHAN,14259,46,9
5148,CANKIRI,ARDAHAN,13469,23,9
5149,SINOP,ARDAHAN,9748,71,9
5150,SAMSUN,ARDAHAN,12312,68,9
5151,TOKAT,ARDAHAN,13858,75,9
5152,CORUM,ARDAHAN,10715,24,9
5153,AMASYA,ARDAHAN,12819,6,9
5154,TRABZON,ARDAHAN,18817,76,9
5155,ORDU,ARDAHAN,12309,64,9
5156,GIRESUN,ARDAHAN,18322,34,9
5157,RIZE,ARDAHAN,33487,66,9
5158,ARTVIN,ARDAHAN,161831,10,9
5159,GUMUSHANE,ARDAHAN,19980,35,9
5160,ERZURUM,ARDAHAN,96674,31,9
5161,ERZINCAN,ARDAHAN,25072,30,9
5162,BAYBURT,ARDAHAN,22690,15,9
5163,AGRI,ARDAHAN,41105,4,9
5164,KARS,ARDAHAN,478326,45,9
5165,IGDIR,ARDAHAN,153541,38,9
5166,ARDAHAN,ARDAHAN,17960728,9,9
5167,MALATYA,ARDAHAN,9212,56,9
5168,ELAZIG,ARDAHAN,14233,29,9
5169,BINGOL,ARDAHAN,17041,17,9
5170,TUNCELI,ARDAHAN,22173,77,9
5171,VAN,ARDAHAN,16277,79,9
5172,MUS,ARDAHAN,22155,61,9
5173,BITLIS,ARDAHAN,14821,18,9
5174,HAKKARI,ARDAHAN,15499,36,9
5175,GAZIANTEP,ARDAHAN,6487,33,9
5176,ADIYAMAN,ARDAHAN,8932,2,9
5177,KILIS,ARDAHAN,5687,48,9
5178,SANLIURFA,ARDAHAN,10633,69,9
5179,DIYARBAKIR,ARDAHAN,10375,26,9
5180,MARDIN,ARDAHAN,9843,58,9
5181,BATMAN,ARDAHAN,8137,14,9
5182,SIRNAK,ARDAHAN,9652,72,9
5183,SIIRT,ARDAHAN,9354,70,9
5184,ISTANBUL,MALATYA,10875,40,56
5185,TEKIRDAG,MALATYA,7500,74,56
5186,EDIRNE,MALATYA,6542,28,56
5187,KIRKLARELI,MALATYA,6000,50,56
5188,BALIKESIR,MALATYA,7008,12,56
5189,CANAKKALE,MALATYA,6554,22,56
5190,IZMIR,MALATYA,7453,41,56
5191,AYDIN,MALATYA,7657,11,56
5192,DENIZLI,MALATYA,5508,25,56
5193,MUGLA,MALATYA,7237,60,56
5194,MANISA,MALATYA,6037,57,56
5195,AFYONKARAHISAR,MALATYA,7534,3,56
5196,KUTAHYA,MALATYA,5746,55,56
5197,USAK,MALATYA,6075,78,56
5198,BURSA,MALATYA,6293,21,56
5199,ESKISEHIR,MALATYA,6684,32,56
5200,BILECIK,MALATYA,6933,16,56
5201,KOCAELI,MALATYA,6696,53,56
5202,SAKARYA,MALATYA,5829,67,56
5203,DUZCE,MALATYA,5538,27,56
5204,BOLU,MALATYA,5948,19,56
5205,YALOVA,MALATYA,8017,80,56
5206,ANKARA,MALATYA,9321,7,56
5207,KONYA,MALATYA,7687,54,56
5208,KARAMAN,MALATYA,6344,44,56
5209,ANTALYA,MALATYA,8434,8,56
5210,ISPARTA,MALATYA,6518,39,56
5211,BURDUR,MALATYA,6901,20,56
5212,ADANA,MALATYA,11793,1,56
5213,MERSIN,MALATYA,13775,59,56
5214,HATAY,MALATYA,8416,37,56
5215,KAHRAMANMARAS,MALATYA,18900,42,56
5216,OSMANIYE,MALATYA,20550,65,56
5217,KIRIKKALE,MALATYA,7977,49,56
5218,AKSARAY,MALATYA,7610,5,56
5219,NIGDE,MALATYA,8905,63,56
5220,NEVSEHIR,MALATYA,9226,62,56
5221,KIRSEHIR,MALATYA,7345,51,56
5222,KAYSERI,MALATYA,9016,47,56
5223,SIVAS,MALATYA,20209,73,56
5224,YOZGAT,MALATYA,8450,81,56
5225,ZONGULDAK,MALATYA,4804,82,56
5226,KARABUK,MALATYA,5505,43,56
5227,BARTIN,MALATYA,5633,13,56
5228,KASTAMONU,MALATYA,6229,46,56
5229,CANKIRI,MALATYA,6610,23,56
5230,SINOP,MALATYA,5433,71,56
5231,SAMSUN,MALATYA,5703,68,56
5232,TOKAT,MALATYA,8464,75,56
5233,CORUM,MALATYA,5851,24,56
5234,AMASYA,MALATYA,7794,6,56
5235,TRABZON,MALATYA,5883,76,56
5236,ORDU,MALATYA,5550,64,56
5237,GIRESUN,MALATYA,5784,34,56
5238,RIZE,MALATYA,5710,66,56
5239,ARTVIN,MALATYA,7052,10,56
5240,GUMUSHANE,MALATYA,10510,35,56
5241,ERZURUM,MALATYA,9549,31,56
5242,ERZINCAN,MALATYA,17894,30,56
5243,BAYBURT,MALATYA,11472,15,56
5244,AGRI,MALATYA,10308,4,56
5245,KARS,MALATYA,9861,45,56
5246,IGDIR,MALATYA,11546,38,56
5247,ARDAHAN,MALATYA,9212,9,56
5248,MALATYA,MALATYA,1091161,56,56
5249,ELAZIG,MALATYA,57509,29,56
5250,BINGOL,MALATYA,36507,17,56
5251,TUNCELI,MALATYA,29703,77,56
5252,VAN,MALATYA,9616,79,56
5253,MUS,MALATYA,20514,61,56
5254,BITLIS,MALATYA,12709,18,56
5255,HAKKARI,MALATYA,9818,36,56
5256,GAZIANTEP,MALATYA,10842,33,56
5257,ADIYAMAN,MALATYA,81257,2,56
5258,KILIS,MALATYA,11812,48,56
5259,SANLIURFA,MALATYA,16145,69,56
5260,DIYARBAKIR,MALATYA,12182,26,56
5261,MARDIN,MALATYA,8955,58,56
5262,BATMAN,MALATYA,8780,14,56
5263,SIRNAK,MALATYA,8533,72,56
5264,SIIRT,MALATYA,9468,70,56
5265,ISTANBUL,ELAZIG,9650,40,29
5266,TEKIRDAG,ELAZIG,6503,74,29
5267,EDIRNE,ELAZIG,5860,28,29
5268,KIRKLARELI,ELAZIG,5542,50,29
5269,BALIKESIR,ELAZIG,7660,12,29
5270,CANAKKALE,ELAZIG,7257,22,29
5271,IZMIR,ELAZIG,8418,41,29
5272,AYDIN,ELAZIG,7478,11,29
5273,DENIZLI,ELAZIG,5890,25,29
5274,MUGLA,ELAZIG,7634,60,29
5275,MANISA,ELAZIG,6802,57,29
5276,AFYONKARAHISAR,ELAZIG,7342,3,29
5277,KUTAHYA,ELAZIG,6852,55,29
5278,USAK,ELAZIG,6078,78,29
5279,BURSA,ELAZIG,7848,21,29
5280,ESKISEHIR,ELAZIG,7883,32,29
5281,BILECIK,ELAZIG,9976,16,29
5282,KOCAELI,ELAZIG,8472,53,29
5283,SAKARYA,ELAZIG,6446,67,29
5284,DUZCE,ELAZIG,5796,27,29
5285,BOLU,ELAZIG,6720,19,29
5286,YALOVA,ELAZIG,9613,80,29
5287,ANKARA,ELAZIG,10548,7,29
5288,KONYA,ELAZIG,8440,54,29
5289,KARAMAN,ELAZIG,7416,44,29
5290,ANTALYA,ELAZIG,9446,8,29
5291,ISPARTA,ELAZIG,7527,39,29
5292,BURDUR,ELAZIG,8257,20,29
5293,ADANA,ELAZIG,12742,1,29
5294,MERSIN,ELAZIG,11471,59,29
5295,HATAY,ELAZIG,7358,37,29
5296,KAHRAMANMARAS,ELAZIG,11184,42,29
5297,OSMANIYE,ELAZIG,12597,65,29
5298,KIRIKKALE,ELAZIG,9084,49,29
5299,AKSARAY,ELAZIG,8252,5,29
5300,NIGDE,ELAZIG,9565,63,29
5301,NEVSEHIR,ELAZIG,8948,62,29
5302,KIRSEHIR,ELAZIG,9599,51,29
5303,KAYSERI,ELAZIG,9013,47,29
5304,SIVAS,ELAZIG,12552,73,29
5305,YOZGAT,ELAZIG,9248,81,29
5306,ZONGULDAK,ELAZIG,5036,82,29
5307,KARABUK,ELAZIG,6846,43,29
5308,BARTIN,ELAZIG,6253,13,29
5309,KASTAMONU,ELAZIG,6498,46,29
5310,CANKIRI,ELAZIG,7500,23,29
5311,SINOP,ELAZIG,5290,71,29
5312,SAMSUN,ELAZIG,6299,68,29
5313,TOKAT,ELAZIG,8467,75,29
5314,CORUM,ELAZIG,6753,24,29
5315,AMASYA,ELAZIG,7981,6,29
5316,TRABZON,ELAZIG,7134,76,29
5317,ORDU,ELAZIG,5843,64,29
5318,GIRESUN,ELAZIG,6526,34,29
5319,RIZE,ELAZIG,5904,66,29
5320,ARTVIN,ELAZIG,9216,10,29
5321,GUMUSHANE,ELAZIG,12051,35,29
5322,ERZURUM,ELAZIG,15560,31,29
5323,ERZINCAN,ELAZIG,35592,30,29
5324,BAYBURT,ELAZIG,14064,15,29
5325,AGRI,ELAZIG,13542,4,29
5326,KARS,ELAZIG,13631,45,29
5327,IGDIR,ELAZIG,13860,38,29
5328,ARDAHAN,ELAZIG,14233,9,29
5329,MALATYA,ELAZIG,57509,56,29
5330,ELAZIG,ELAZIG,2191931,29,29
5331,BINGOL,ELAZIG,182030,17,29
5332,TUNCELI,ELAZIG,349358,77,29
5333,VAN,ELAZIG,11825,79,29
5334,MUS,ELAZIG,28771,61,29
5335,BITLIS,ELAZIG,15532,18,29
5336,HAKKARI,ELAZIG,10586,36,29
5337,GAZIANTEP,ELAZIG,8243,33,29
5338,ADIYAMAN,ELAZIG,17685,2,29
5339,KILIS,ELAZIG,8455,48,29
5340,SANLIURFA,ELAZIG,13417,69,29
5341,DIYARBAKIR,ELAZIG,32056,26,29
5342,MARDIN,ELAZIG,10549,58,29
5343,BATMAN,ELAZIG,10423,14,29
5344,SIRNAK,ELAZIG,9990,72,29
5345,SIIRT,ELAZIG,11665,70,29
5346,ISTANBUL,BINGOL,15461,40,17
5347,TEKIRDAG,BINGOL,5885,74,17
5348,EDIRNE,BINGOL,5901,28,17
5349,KIRKLARELI,BINGOL,5340,50,17
5350,BALIKESIR,BINGOL,8108,12,17
5351,CANAKKALE,BINGOL,6268,22,17
5352,IZMIR,BINGOL,7547,41,17
5353,AYDIN,BINGOL,8222,11,17
5354,DENIZLI,BINGOL,5942,25,17
5355,MUGLA,BINGOL,7360,60,17
5356,MANISA,BINGOL,8646,57,17
5357,AFYONKARAHISAR,BINGOL,8856,3,17
5358,KUTAHYA,BINGOL,6756,55,17
5359,USAK,BINGOL,6663,78,17
5360,BURSA,BINGOL,11537,21,17
5361,ESKISEHIR,BINGOL,7224,32,17
5362,BILECIK,BINGOL,8529,16,17
5363,KOCAELI,BINGOL,10657,53,17
5364,SAKARYA,BINGOL,6092,67,17
5365,DUZCE,BINGOL,6598,27,17
5366,BOLU,BINGOL,6641,19,17
5367,YALOVA,BINGOL,18118,80,17
5368,ANKARA,BINGOL,9879,7,17
5369,KONYA,BINGOL,8320,54,17
5370,KARAMAN,BINGOL,6649,44,17
5371,ANTALYA,BINGOL,9014,8,17
5372,ISPARTA,BINGOL,7417,39,17
5373,BURDUR,BINGOL,7826,20,17
5374,ADANA,BINGOL,15486,1,17
5375,MERSIN,BINGOL,12508,59,17
5376,HATAY,BINGOL,7422,37,17
5377,KAHRAMANMARAS,BINGOL,9779,42,17
5378,OSMANIYE,BINGOL,23481,65,17
5379,KIRIKKALE,BINGOL,8736,49,17
5380,AKSARAY,BINGOL,11242,5,17
5381,NIGDE,BINGOL,9411,63,17
5382,NEVSEHIR,BINGOL,9449,62,17
5383,KIRSEHIR,BINGOL,8740,51,17
5384,KAYSERI,BINGOL,7687,47,17
5385,SIVAS,BINGOL,9878,73,17
5386,YOZGAT,BINGOL,11227,81,17
5387,ZONGULDAK,BINGOL,5614,82,17
5388,KARABUK,BINGOL,6208,43,17
5389,BARTIN,BINGOL,7142,13,17
5390,KASTAMONU,BINGOL,8666,46,17
5391,CANKIRI,BINGOL,9333,23,17
5392,SINOP,BINGOL,6311,71,17
5393,SAMSUN,BINGOL,6225,68,17
5394,TOKAT,BINGOL,8768,75,17
5395,CORUM,BINGOL,6764,24,17
5396,AMASYA,BINGOL,8722,6,17
5397,TRABZON,BINGOL,7474,76,17
5398,ORDU,BINGOL,7596,64,17
5399,GIRESUN,BINGOL,6271,34,17
5400,RIZE,BINGOL,6742,66,17
5401,ARTVIN,BINGOL,13045,10,17
5402,GUMUSHANE,BINGOL,14279,35,17
5403,ERZURUM,BINGOL,34729,31,17
5404,ERZINCAN,BINGOL,33909,30,17
5405,BAYBURT,BINGOL,15092,15,17
5406,AGRI,BINGOL,23163,4,17
5407,KARS,BINGOL,17012,45,17
5408,IGDIR,BINGOL,24794,38,17
5409,ARDAHAN,BINGOL,17041,9,17
5410,MALATYA,BINGOL,36507,56,17
5411,ELAZIG,BINGOL,182030,29,17
5412,BINGOL,BINGOL,6333982,17,17
5413,TUNCELI,BINGOL,68129,77,17
5414,VAN,BINGOL,18261,79,17
5415,MUS,BINGOL,90854,61,17
5416,BITLIS,BINGOL,26767,18,17
5417,HAKKARI,BINGOL,19868,36,17
5418,GAZIANTEP,BINGOL,8772,33,17
5419,ADIYAMAN,BINGOL,15412,2,17
5420,KILIS,BINGOL,9606,48,17
5421,SANLIURFA,BINGOL,13986,69,17
5422,DIYARBAKIR,BINGOL,56287,26,17
5423,MARDIN,BINGOL,15789,58,17
5424,BATMAN,BINGOL,16391,14,17
5425,SIRNAK,BINGOL,14547,72,17
5426,SIIRT,BINGOL,17796,70,17
5427,ISTANBUL,TUNCELI,22200,40,77
5428,TEKIRDAG,TUNCELI,15051,74,77
5429,EDIRNE,TUNCELI,10235,28,77
5430,KIRKLARELI,TUNCELI,10002,50,77
5431,BALIKESIR,TUNCELI,14241,12,77
5432,CANAKKALE,TUNCELI,13319,22,77
5433,IZMIR,TUNCELI,23045,41,77
5434,AYDIN,TUNCELI,18870,11,77
5435,DENIZLI,TUNCELI,9879,25,77
5436,MUGLA,TUNCELI,15486,60,77
5437,MANISA,TUNCELI,14063,57,77
5438,AFYONKARAHISAR,TUNCELI,13197,3,77
5439,KUTAHYA,TUNCELI,10917,55,77
5440,USAK,TUNCELI,8428,78,77
5441,BURSA,TUNCELI,12969,21,77
5442,ESKISEHIR,TUNCELI,13723,32,77
5443,BILECIK,TUNCELI,13440,16,77
5444,KOCAELI,TUNCELI,13501,53,77
5445,SAKARYA,TUNCELI,7540,67,77
5446,DUZCE,TUNCELI,7294,27,77
5447,BOLU,TUNCELI,10873,19,77
5448,YALOVA,TUNCELI,12980,80,77
5449,ANKARA,TUNCELI,15924,7,77
5450,KONYA,TUNCELI,12041,54,77
5451,KARAMAN,TUNCELI,13991,44,77
5452,ANTALYA,TUNCELI,15476,8,77
5453,ISPARTA,TUNCELI,16212,39,77
5454,BURDUR,TUNCELI,18823,20,77
5455,ADANA,TUNCELI,15320,1,77
5456,MERSIN,TUNCELI,22511,59,77
5457,HATAY,TUNCELI,13709,37,77
5458,KAHRAMANMARAS,TUNCELI,15544,42,77
5459,OSMANIYE,TUNCELI,21886,65,77
5460,KIRIKKALE,TUNCELI,18293,49,77
5461,AKSARAY,TUNCELI,10872,5,77
5462,NIGDE,TUNCELI,17980,63,77
5463,NEVSEHIR,TUNCELI,14912,62,77
5464,KIRSEHIR,TUNCELI,15501,51,77
5465,KAYSERI,TUNCELI,10474,47,77
5466,SIVAS,TUNCELI,15917,73,77
5467,YOZGAT,TUNCELI,14749,81,77
5468,ZONGULDAK,TUNCELI,9018,82,77
5469,KARABUK,TUNCELI,9767,43,77
5470,BARTIN,TUNCELI,10895,13,77
5471,KASTAMONU,TUNCELI,15510,46,77
5472,CANKIRI,TUNCELI,17371,23,77
5473,SINOP,TUNCELI,11386,71,77
5474,SAMSUN,TUNCELI,10042,68,77
5475,TOKAT,TUNCELI,18611,75,77
5476,CORUM,TUNCELI,14533,24,77
5477,AMASYA,TUNCELI,18363,6,77
5478,TRABZON,TUNCELI,11144,76,77
5479,ORDU,TUNCELI,13170,64,77
5480,GIRESUN,TUNCELI,13428,34,77
5481,RIZE,TUNCELI,8127,66,77
5482,ARTVIN,TUNCELI,14555,10,77
5483,GUMUSHANE,TUNCELI,24329,35,77
5484,ERZURUM,TUNCELI,45210,31,77
5485,ERZINCAN,TUNCELI,193017,30,77
5486,BAYBURT,TUNCELI,14446,15,77
5487,AGRI,TUNCELI,24784,4,77
5488,KARS,TUNCELI,16942,45,77
5489,IGDIR,TUNCELI,22020,38,77
5490,ARDAHAN,TUNCELI,22173,9,77
5491,MALATYA,TUNCELI,29703,56,77
5492,ELAZIG,TUNCELI,349358,29,77
5493,BINGOL,TUNCELI,68129,17,77
5494,TUNCELI,TUNCELI,10934685,77,77
5495,VAN,TUNCELI,18797,79,77
5496,MUS,TUNCELI,26565,61,77
5497,BITLIS,TUNCELI,21629,18,77
5498,HAKKARI,TUNCELI,25263,36,77
5499,GAZIANTEP,TUNCELI,8353,33,77
5500,ADIYAMAN,TUNCELI,19772,2,77
5501,KILIS,TUNCELI,13712,48,77
5502,SANLIURFA,TUNCELI,13822,69,77
5503,DIYARBAKIR,TUNCELI,38802,26,77
5504,MARDIN,TUNCELI,15852,58,77
5505,BATMAN,TUNCELI,20456,14,77
5506,SIRNAK,TUNCELI,19513,72,77
5507,SIIRT,TUNCELI,15734,70,77
5508,ISTANBUL,VAN,12910,40,79
5509,TEKIRDAG,VAN,16344,74,79
5510,EDIRNE,VAN,9040,28,79
5511,KIRKLARELI,VAN,7699,50,79
5512,BALIKESIR,VAN,8742,12,79
5513,CANAKKALE,VAN,10508,22,79
5514,IZMIR,VAN,9356,41,79
5515,AYDIN,VAN,10288,11,79
5516,DENIZLI,VAN,8445,25,79
5517,MUGLA,VAN,17495,60,79
5518,MANISA,VAN,8286,57,79
5519,AFYONKARAHISAR,VAN,7757,3,79
5520,KUTAHYA,VAN,7591,55,79
5521,USAK,VAN,6860,78,79
5522,BURSA,VAN,9514,21,79
5523,ESKISEHIR,VAN,8020,32,79
5524,BILECIK,VAN,12048,16,79
5525,KOCAELI,VAN,10969,53,79
5526,SAKARYA,VAN,7494,67,79
5527,DUZCE,VAN,6395,27,79
5528,BOLU,VAN,7588,19,79
5529,YALOVA,VAN,10874,80,79
5530,ANKARA,VAN,9263,7,79
5531,KONYA,VAN,10739,54,79
5532,KARAMAN,VAN,7452,44,79
5533,ANTALYA,VAN,12860,8,79
5534,ISPARTA,VAN,7689,39,79
5535,BURDUR,VAN,9408,20,79
5536,ADANA,VAN,9328,1,79
5537,MERSIN,VAN,12660,59,79
5538,HATAY,VAN,5519,37,79
5539,KAHRAMANMARAS,VAN,6961,42,79
5540,OSMANIYE,VAN,9043,65,79
5541,KIRIKKALE,VAN,8389,49,79
5542,AKSARAY,VAN,7110,5,79
5543,NIGDE,VAN,8488,63,79
5544,NEVSEHIR,VAN,8036,62,79
5545,KIRSEHIR,VAN,7781,51,79
5546,KAYSERI,VAN,6723,47,79
5547,SIVAS,VAN,7676,73,79
5548,YOZGAT,VAN,9112,81,79
5549,ZONGULDAK,VAN,5873,82,79
5550,KARABUK,VAN,6819,43,79
5551,BARTIN,VAN,7316,13,79
5552,KASTAMONU,VAN,8701,46,79
5553,CANKIRI,VAN,8411,23,79
5554,SINOP,VAN,5993,71,79
5555,SAMSUN,VAN,6458,68,79
5556,TOKAT,VAN,8387,75,79
5557,CORUM,VAN,6766,24,79
5558,AMASYA,VAN,7943,6,79
5559,TRABZON,VAN,7988,76,79
5560,ORDU,VAN,7177,64,79
5561,GIRESUN,VAN,7669,34,79
5562,RIZE,VAN,9520,66,79
5563,ARTVIN,VAN,11460,10,79
5564,GUMUSHANE,VAN,11508,35,79
5565,ERZURUM,VAN,12593,31,79
5566,ERZINCAN,VAN,12128,30,79
5567,BAYBURT,VAN,11753,15,79
5568,AGRI,VAN,53600,4,79
5569,KARS,VAN,17155,45,79
5570,IGDIR,VAN,37729,38,79
5571,ARDAHAN,VAN,16277,9,79
5572,MALATYA,VAN,9616,56,79
5573,ELAZIG,VAN,11825,29,79
5574,BINGOL,VAN,18261,17,79
5575,TUNCELI,VAN,18797,77,79
5576,VAN,VAN,1240981,79,79
5577,MUS,VAN,35547,61,79
5578,BITLIS,VAN,82263,18,79
5579,HAKKARI,VAN,324427,36,79
5580,GAZIANTEP,VAN,8643,33,79
5581,ADIYAMAN,VAN,9554,2,79
5582,KILIS,VAN,6313,48,79
5583,SANLIURFA,VAN,10705,69,79
5584,DIYARBAKIR,VAN,14899,26,79
5585,MARDIN,VAN,12030,58,79
5586,BATMAN,VAN,14892,14,79
5587,SIRNAK,VAN,33243,72,79
5588,SIIRT,VAN,25058,70,79
5589,ISTANBUL,MUS,18861,40,61
5590,TEKIRDAG,MUS,20955,74,61
5591,EDIRNE,MUS,8924,28,61
5592,KIRKLARELI,MUS,7405,50,61
5593,BALIKESIR,MUS,11075,12,61
5594,CANAKKALE,MUS,9764,22,61
5595,IZMIR,MUS,15644,41,61
5596,AYDIN,MUS,21375,11,61
5597,DENIZLI,MUS,11753,25,61
5598,MUGLA,MUS,9506,60,61
5599,MANISA,MUS,20588,57,61
5600,AFYONKARAHISAR,MUS,10536,3,61
5601,KUTAHYA,MUS,8652,55,61
5602,USAK,MUS,7863,78,61
5603,BURSA,MUS,46898,21,61
5604,ESKISEHIR,MUS,9751,32,61
5605,BILECIK,MUS,11050,16,61
5606,KOCAELI,MUS,17263,53,61
5607,SAKARYA,MUS,9239,67,61
5608,DUZCE,MUS,7171,27,61
5609,BOLU,MUS,8042,19,61
5610,YALOVA,MUS,46077,80,61
5611,ANKARA,MUS,9481,7,61
5612,KONYA,MUS,16036,54,61
5613,KARAMAN,MUS,8373,44,61
5614,ANTALYA,MUS,9297,8,61
5615,ISPARTA,MUS,8496,39,61
5616,BURDUR,MUS,12088,20,61
5617,ADANA,MUS,14328,1,61
5618,MERSIN,MUS,17207,59,61
5619,HATAY,MUS,6287,37,61
5620,KAHRAMANMARAS,MUS,9439,42,61
5621,OSMANIYE,MUS,11804,65,61
5622,KIRIKKALE,MUS,8105,49,61
5623,AKSARAY,MUS,8270,5,61
5624,NIGDE,MUS,9185,63,61
5625,NEVSEHIR,MUS,9223,62,61
5626,KIRSEHIR,MUS,11262,51,61
5627,KAYSERI,MUS,7794,47,61
5628,SIVAS,MUS,9716,73,61
5629,YOZGAT,MUS,9816,81,61
5630,ZONGULDAK,MUS,5778,82,61
5631,KARABUK,MUS,6930,43,61
5632,BARTIN,MUS,7513,13,61
5633,KASTAMONU,MUS,7988,46,61
5634,CANKIRI,MUS,7324,23,61
5635,SINOP,MUS,6041,71,61
5636,SAMSUN,MUS,6558,68,61
5637,TOKAT,MUS,10360,75,61
5638,CORUM,MUS,7015,24,61
5639,AMASYA,MUS,7602,6,61
5640,TRABZON,MUS,7211,76,61
5641,ORDU,MUS,7706,64,61
5642,GIRESUN,MUS,7470,34,61
5643,RIZE,MUS,6505,66,61
5644,ARTVIN,MUS,9610,10,61
5645,GUMUSHANE,MUS,13370,35,61
5646,ERZURUM,MUS,42643,31,61
5647,ERZINCAN,MUS,14796,30,61
5648,BAYBURT,MUS,17055,15,61
5649,AGRI,MUS,54791,4,61
5650,KARS,MUS,24692,45,61
5651,IGDIR,MUS,33746,38,61
5652,ARDAHAN,MUS,22155,9,61
5653,MALATYA,MUS,20514,56,61
5654,ELAZIG,MUS,28771,29,61
5655,BINGOL,MUS,90854,17,61
5656,TUNCELI,MUS,26565,77,61
5657,VAN,MUS,35547,79,61
5658,MUS,MUS,5979756,61,61
5659,BITLIS,MUS,172554,18,61
5660,HAKKARI,MUS,23142,36,61
5661,GAZIANTEP,MUS,7864,33,61
5662,ADIYAMAN,MUS,11867,2,61
5663,KILIS,MUS,6838,48,61
5664,SANLIURFA,MUS,13149,69,61
5665,DIYARBAKIR,MUS,28260,26,61
5666,MARDIN,MUS,16192,58,61
5667,BATMAN,MUS,31965,14,61
5668,SIRNAK,MUS,16496,72,61
5669,SIIRT,MUS,25383,70,61
5670,ISTANBUL,BITLIS,15953,40,18
5671,TEKIRDAG,BITLIS,9760,74,18
5672,EDIRNE,BITLIS,6449,28,18
5673,KIRKLARELI,BITLIS,6290,50,18
5674,BALIKESIR,BITLIS,7975,12,18
5675,CANAKKALE,BITLIS,7091,22,18
5676,IZMIR,BITLIS,12149,41,18
5677,AYDIN,BITLIS,17882,11,18
5678,DENIZLI,BITLIS,8044,25,18
5679,MUGLA,BITLIS,8857,60,18
5680,MANISA,BITLIS,17679,57,18
5681,AFYONKARAHISAR,BITLIS,8833,3,18
5682,KUTAHYA,BITLIS,7266,55,18
5683,USAK,BITLIS,7103,78,18
5684,BURSA,BITLIS,14172,21,18
5685,ESKISEHIR,BITLIS,7122,32,18
5686,BILECIK,BITLIS,10860,16,18
5687,KOCAELI,BITLIS,11795,53,18
5688,SAKARYA,BITLIS,6919,67,18
5689,DUZCE,BITLIS,6260,27,18
5690,BOLU,BITLIS,6704,19,18
5691,YALOVA,BITLIS,24559,80,18
5692,ANKARA,BITLIS,10495,7,18
5693,KONYA,BITLIS,14111,54,18
5694,KARAMAN,BITLIS,7567,44,18
5695,ANTALYA,BITLIS,9992,8,18
5696,ISPARTA,BITLIS,9066,39,18
5697,BURDUR,BITLIS,10966,20,18
5698,ADANA,BITLIS,11492,1,18
5699,MERSIN,BITLIS,21207,59,18
5700,HATAY,BITLIS,6238,37,18
5701,KAHRAMANMARAS,BITLIS,9386,42,18
5702,OSMANIYE,BITLIS,13218,65,18
5703,KIRIKKALE,BITLIS,9942,49,18
5704,AKSARAY,BITLIS,8324,5,18
5705,NIGDE,BITLIS,10625,63,18
5706,NEVSEHIR,BITLIS,9580,62,18
5707,KIRSEHIR,BITLIS,10045,51,18
5708,KAYSERI,BITLIS,6753,47,18
5709,SIVAS,BITLIS,8984,73,18
5710,YOZGAT,BITLIS,9872,81,18
5711,ZONGULDAK,BITLIS,6010,82,18
5712,KARABUK,BITLIS,6724,43,18
5713,BARTIN,BITLIS,7716,13,18
5714,KASTAMONU,BITLIS,8174,46,18
5715,CANKIRI,BITLIS,9285,23,18
5716,SINOP,BITLIS,6115,71,18
5717,SAMSUN,BITLIS,6282,68,18
5718,TOKAT,BITLIS,9046,75,18
5719,CORUM,BITLIS,7277,24,18
5720,AMASYA,BITLIS,8588,6,18
